sale_id,sale_date,customer_id,customer_name,product_id,product_name,category,quantity,price,total_amount
1085,2025-01-11,157,Candace Ramos,203,Chair,Furniture,2,150,300
1086,2025-01-11,149,Mark Frank,205,Phone,Electronics,5,800,4000
1087,2025-01-11,161,Ryan Decker,202,Mouse,Electronics,4,25,100
1088,2025-01-11,199,Jordan Knox,205,Phone,Electronics,3,800,2400
1089,2025-01-11,125,Harry Torres,204,Desk,Furniture,2,300,600
1090,2025-01-11,125,Carla Pace,201,Laptop,Electronics,1,1000,1000
1091,2025-01-11,104,Courtney Meadows,203,Chair,Furniture,4,150,600
1092,2025-01-11,149,Mckenzie Garcia,205,Phone,Electronics,2,800,1600
1093,2025-01-11,114,Cynthia Huynh,201,Laptop,Electronics,2,1000,2000
1094,2025-01-11,176,Christopher Taylor,201,Laptop,Electronics,5,1000,5000
1095,2025-01-11,176,Roberto Rowe,202,Mouse,Electronics,4,25,100
1096,2025-01-11,159,Charles Diaz,202,Mouse,Electronics,1,25,25
1097,2025-01-11,183,Christine Adkins,205,Phone,Electronics,2,800,1600
1098,2025-01-11,197,Summer Riley,201,Laptop,Electronics,4,1000,4000
1099,2025-01-11,170,Christine Thompson,203,Chair,Furniture,3,150,450
1100,2025-01-11,183,Taylor Russell,203,Chair,Furniture,3,150,450
1101,2025-01-12,176,Juan Salas,202,Mouse,Electronics,2,25,50
1102,2025-01-12,124,Donald Mullen,201,Laptop,Electronics,2,1000,2000
1103,2025-01-12,181,Christine Johnson,203,Chair,Furniture,5,150,750
1104,2025-01-12,178,Ellen Golden,204,Desk,Furniture,4,300,1200
1105,2025-01-12,118,Kevin Martinez,202,Mouse,Electronics,2,25,50
1106,2025-01-12,164,Jamie Peterson,204,Desk,Furniture,4,300,1200
1107,2025-01-12,125,Nicole Beck,201,Laptop,Electronics,3,1000,3000
1108,2025-01-12,188,Mark Barr,204,Desk,Furniture,3,300,900
1109,2025-01-12,128,Kristin Brown,202,Mouse,Electronics,3,25,75
1110,2025-01-12,117,Christian Walker,201,Laptop,Electronics,5,1000,5000
1111,2025-01-12,143,James Jones,204,Desk,Furniture,5,300,1500
1112,2025-01-12,149,Richard Barrett,204,Desk,Furniture,4,300,1200
1113,2025-01-12,154,Janet Miller,201,Laptop,Electronics,3,1000,3000
1114,2025-01-12,192,Marcus Branch,204,Desk,Furniture,4,300,1200
1115,2025-01-12,137,Andrew Moore,203,Chair,Furniture,3,150,450
1116,2025-01-12,186,Peter Sanchez,204,Desk,Furniture,4,300,1200
1117,2025-01-12,183,Summer Robertson,205,Phone,Electronics,1,800,800
1118,2025-01-12,111,John Vargas,202,Mouse,Electronics,1,25,25
1119,2025-01-12,131,Jennifer Allen,205,Phone,Electronics,1,800,800
1120,2025-01-12,192,Ryan Smith,201,Laptop,Electronics,2,1000,2000
1121,2025-01-12,145,Nicole Waller,204,Desk,Furniture,1,300,300
1122,2025-01-12,145,Jessica Perry,202,Mouse,Electronics,3,25,75
1123,2025-01-12,153,David Lewis,203,Chair,Furniture,2,150,300
1124,2025-01-12,113,Jenna Weiss,201,Laptop,Electronics,2,1000,2000
1125,2025-01-12,136,Tonya Tran,201,Laptop,Electronics,2,1000,2000
1126,2025-01-12,115,Rita West,203,Chair,Furniture,3,150,450
1127,2025-01-12,197,Tony Atkinson,204,Desk,Furniture,4,300,1200
1128,2025-01-12,177,Bryan Mccarthy,205,Phone,Electronics,3,800,2400
1129,2025-01-12,120,Travis Green,201,Laptop,Electronics,5,1000,5000
1130,2025-01-12,137,Lauren White,204,Desk,Furniture,3,300,900
1131,2025-01-12,135,Christine Conner,204,Desk,Furniture,5,300,1500
1132,2025-01-12,116,David Lee,202,Mouse,Electronics,2,25,50
1133,2025-01-12,158,Ronald Washington,204,Desk,Furniture,4,300,1200
1134,2025-01-12,166,Laurie Middleton,203,Chair,Furniture,1,150,150
1135,2025-01-12,178,Brenda George,202,Mouse,Electronics,3,25,75
1136,2025-01-12,141,Brandon Perez,204,Desk,Furniture,1,300,300
1137,2025-01-12,186,Jose Cook,203,Chair,Furniture,2,150,300
1138,2025-01-12,105,George Barber,202,Mouse,Electronics,3,25,75
1139,2025-01-12,176,Emily Garcia,203,Chair,Furniture,5,150,750
1140,2025-01-12,142,Brittany Moss,204,Desk,Furniture,2,300,600
1141,2025-01-12,180,Jasmine Freeman,205,Phone,Electronics,2,800,1600
1142,2025-01-12,105,Jason Valencia,204,Desk,Furniture,1,300,300
1143,2025-01-12,178,Nicole Evans,201,Laptop,Electronics,3,1000,3000
1144,2025-01-12,188,Debra Leon,204,Desk,Furniture,1,300,300
1145,2025-01-12,150,Kimberly Figueroa,202,Mouse,Electronics,2,25,50
1146,2025-01-12,101,Brooke Sanders,202,Mouse,Electronics,3,25,75
1147,2025-01-12,199,Ashley Brown MD,201,Laptop,Electronics,1,1000,1000
1148,2025-01-12,165,Eric Carr,202,Mouse,Electronics,1,25,25
1149,2025-01-12,109,Annette Green,204,Desk,Furniture,2,300,600
1150,2025-01-12,183,Maria Parker,205,Phone,Electronics,5,800,4000
1151,2025-01-12,165,April Quinn,202,Mouse,Electronics,5,25,125
1152,2025-01-12,164,Laura Griffin,202,Mouse,Electronics,3,25,75
1153,2025-01-12,134,Travis Roberson,203,Chair,Furniture,5,150,750
1154,2025-01-12,136,Carlos Maxwell,204,Desk,Furniture,5,300,1500
1155,2025-01-12,163,Joshua Jones,203,Chair,Furniture,4,150,600
1156,2025-01-12,135,Larry Erickson,202,Mouse,Electronics,4,25,100
1157,2025-01-12,185,Sarah Maynard,205,Phone,Electronics,2,800,1600
1158,2025-01-12,126,Lisa Hahn,205,Phone,Electronics,5,800,4000
1159,2025-01-12,120,Ryan Mccoy,204,Desk,Furniture,2,300,600
1160,2025-01-12,148,Cody Clark PhD,203,Chair,Furniture,2,150,300
1161,2025-01-12,158,Kevin Rodriguez,201,Laptop,Electronics,1,1000,1000
1162,2025-01-12,162,John Russo,202,Mouse,Electronics,5,25,125
1163,2025-01-12,195,Jessica Bennett,201,Laptop,Electronics,1,1000,1000
1164,2025-01-12,137,Mary Lewis,203,Chair,Furniture,1,150,150
1165,2025-01-12,197,Kevin Munoz MD,203,Chair,Furniture,4,150,600
1166,2025-01-12,104,Julia Griffith,202,Mouse,Electronics,3,25,75
1167,2025-01-12,118,Patrick Wright,203,Chair,Furniture,4,150,600
1168,2025-01-12,161,Kristin Thompson,205,Phone,Electronics,3,800,2400
1169,2025-01-12,157,Lucas Phillips,202,Mouse,Electronics,4,25,100
1170,2025-01-12,175,Sheryl Vasquez,203,Chair,Furniture,1,150,150
1171,2025-01-12,106,Maria Martinez MD,202,Mouse,Electronics,4,25,100
1172,2025-01-12,127,David Thomas,203,Chair,Furniture,4,150,600
1173,2025-01-12,179,Richard Allen,203,Chair,Furniture,5,150,750
1174,2025-01-12,121,Antonio Anderson,201,Laptop,Electronics,3,1000,3000
1175,2025-01-12,119,Lynn Hamilton,202,Mouse,Electronics,5,25,125
1176,2025-01-12,178,Amber Oneill,204,Desk,Furniture,2,300,600
1177,2025-01-12,154,Meredith Vang,205,Phone,Electronics,4,800,3200
1178,2025-01-12,185,Keith Phillips,203,Chair,Furniture,3,150,450
1179,2025-01-12,143,Zachary Anderson,204,Desk,Furniture,1,300,300
1180,2025-01-12,181,Joshua Chavez,203,Chair,Furniture,5,150,750
1181,2025-01-12,139,Richard Hawkins,205,Phone,Electronics,3,800,2400
1182,2025-01-12,163,Ethan Singleton,202,Mouse,Electronics,3,25,75
1183,2025-01-12,157,Lisa Turner,205,Phone,Electronics,4,800,3200
1184,2025-01-12,139,Amber Morris,204,Desk,Furniture,2,300,600
1185,2025-01-12,130,Scott Scott,201,Laptop,Electronics,4,1000,4000
1186,2025-01-12,154,Joseph Villanueva,205,Phone,Electronics,2,800,1600
1187,2025-01-12,163,Sandra Miller,203,Chair,Furniture,4,150,600
1188,2025-01-12,127,Toni Brown,205,Phone,Electronics,3,800,2400
1189,2025-01-12,136,Connie Mccormick,201,Laptop,Electronics,1,1000,1000
1190,2025-01-12,119,Kimberly Campbell,201,Laptop,Electronics,3,1000,3000
1191,2025-01-12,142,Joy Park,205,Phone,Electronics,1,800,800
1192,2025-01-12,116,Timothy Hinton,202,Mouse,Electronics,5,25,125
1193,2025-01-12,171,Janet Pacheco,201,Laptop,Electronics,2,1000,2000
1194,2025-01-12,157,Susan Graham,202,Mouse,Electronics,4,25,100
1195,2025-01-12,199,Michael Garcia,204,Desk,Furniture,5,300,1500
1196,2025-01-12,186,Mr. Alexander Wilkins,203,Chair,Furniture,1,150,150
1197,2025-01-12,161,Richard Lara,203,Chair,Furniture,3,150,450
1198,2025-01-12,110,Tracey Roberts,203,Chair,Furniture,1,150,150
1199,2025-01-12,184,Louis Carter,201,Laptop,Electronics,4,1000,4000
1200,2025-01-12,107,Matthew Baker,203,Chair,Furniture,4,150,600
1201,2025-01-13,138,Tiffany Miller,204,Desk,Furniture,3,300,900
1202,2025-01-13,177,Victoria Grant,204,Desk,Furniture,4,300,1200
1203,2025-01-13,140,Matthew Zavala,204,Desk,Furniture,4,300,1200
1204,2025-01-13,175,Aaron Thomas,203,Chair,Furniture,5,150,750
1205,2025-01-13,163,Destiny Mercado,201,Laptop,Electronics,5,1000,5000
1206,2025-01-13,144,Melanie Garcia,205,Phone,Electronics,4,800,3200
1207,2025-01-13,138,George Rivas,203,Chair,Furniture,3,150,450
1208,2025-01-13,164,Anthony Schultz,205,Phone,Electronics,1,800,800
1209,2025-01-13,157,Patrick Johnson,202,Mouse,Electronics,2,25,50
1210,2025-01-13,156,Ashley Miller,205,Phone,Electronics,2,800,1600
1211,2025-01-13,117,Kaitlin Lang,205,Phone,Electronics,3,800,2400
1212,2025-01-13,123,Joseph Rose,203,Chair,Furniture,5,150,750
1213,2025-01-13,113,Mr. Frank Jones,201,Laptop,Electronics,2,1000,2000
1214,2025-01-13,169,David Martinez,202,Mouse,Electronics,2,25,50
1215,2025-01-13,137,Danielle Hutchinson,203,Chair,Furniture,2,150,300
1216,2025-01-13,155,Mario Moore,201,Laptop,Electronics,1,1000,1000
1217,2025-01-13,199,Alexander Valdez,203,Chair,Furniture,1,150,150
1218,2025-01-13,107,Shelly Cline,201,Laptop,Electronics,5,1000,5000
1219,2025-01-13,179,Maurice Berry,205,Phone,Electronics,5,800,4000
1220,2025-01-13,109,Jessica Lucas,204,Desk,Furniture,5,300,1500
1221,2025-01-13,153,Peggy Black,202,Mouse,Electronics,1,25,25
1222,2025-01-13,138,Thomas Wright,205,Phone,Electronics,2,800,1600
1223,2025-01-13,155,Andrea Hunter,201,Laptop,Electronics,1,1000,1000
1224,2025-01-13,113,Gary Williams,205,Phone,Electronics,5,800,4000
1225,2025-01-13,192,Randall Castro,201,Laptop,Electronics,2,1000,2000
1226,2025-01-13,156,Aaron King,205,Phone,Electronics,4,800,3200
1227,2025-01-13,184,Andrew Anderson,201,Laptop,Electronics,1,1000,1000
1228,2025-01-13,174,Shane Lee,201,Laptop,Electronics,1,1000,1000
1229,2025-01-13,153,Stephanie Young DDS,203,Chair,Furniture,4,150,600
1230,2025-01-13,107,Jenna Moore,204,Desk,Furniture,3,300,900
1231,2025-01-13,111,Timothy Khan,205,Phone,Electronics,5,800,4000
1232,2025-01-13,151,Derek Newton,204,Desk,Furniture,2,300,600
1233,2025-01-13,106,Lance White,202,Mouse,Electronics,5,25,125
1234,2025-01-13,103,Jennifer Heath,205,Phone,Electronics,2,800,1600
1235,2025-01-13,199,Mr. Jonathan Taylor Jr.,203,Chair,Furniture,5,150,750
1236,2025-01-13,169,Frances Harding,204,Desk,Furniture,3,300,900
1237,2025-01-13,130,Mark Randall,202,Mouse,Electronics,4,25,100
1238,2025-01-13,125,Erik Ross,205,Phone,Electronics,3,800,2400
1239,2025-01-13,149,Angela Saunders,202,Mouse,Electronics,1,25,25
1240,2025-01-13,180,Margaret Hughes,203,Chair,Furniture,1,150,150
1241,2025-01-13,119,Elijah Pena,204,Desk,Furniture,3,300,900
1242,2025-01-13,162,Sarah Holloway,203,Chair,Furniture,2,150,300
1243,2025-01-13,156,Daniel Ward,201,Laptop,Electronics,1,1000,1000
1244,2025-01-13,133,Amber Jackson,205,Phone,Electronics,4,800,3200
1245,2025-01-13,109,Hannah Thomas,203,Chair,Furniture,1,150,150
1246,2025-01-13,162,William Carroll,204,Desk,Furniture,3,300,900
1247,2025-01-13,107,James Lewis,202,Mouse,Electronics,3,25,75
1248,2025-01-13,125,Todd Jackson,203,Chair,Furniture,4,150,600
1249,2025-01-13,193,Elizabeth Campbell,201,Laptop,Electronics,2,1000,2000
1250,2025-01-13,187,Ashlee White,201,Laptop,Electronics,1,1000,1000
1251,2025-01-13,109,Alexis Little,203,Chair,Furniture,3,150,450
1252,2025-01-13,153,Christopher Marks,203,Chair,Furniture,1,150,150
1253,2025-01-13,189,Derrick Johnson,201,Laptop,Electronics,4,1000,4000
1254,2025-01-13,193,Robert Chavez,202,Mouse,Electronics,1,25,25
1255,2025-01-13,161,Robert Moody,203,Chair,Furniture,1,150,150
1256,2025-01-13,129,Tonya Cuevas,201,Laptop,Electronics,4,1000,4000
1257,2025-01-13,162,Kelsey Peterson,201,Laptop,Electronics,1,1000,1000
1258,2025-01-13,107,Andrea Andrews,203,Chair,Furniture,3,150,450
1259,2025-01-13,140,Melinda Stephens,202,Mouse,Electronics,1,25,25
1260,2025-01-13,184,Nancy Johns,203,Chair,Furniture,4,150,600
1261,2025-01-13,146,Dr. Alison Robinson,203,Chair,Furniture,2,150,300
1262,2025-01-13,167,Rebecca Gross,205,Phone,Electronics,4,800,3200
1263,2025-01-13,182,Deborah Mcgee,205,Phone,Electronics,5,800,4000
1264,2025-01-13,157,Daniel Carpenter,203,Chair,Furniture,4,150,600
1265,2025-01-13,110,Kathleen Martinez,202,Mouse,Electronics,5,25,125
1266,2025-01-13,110,Steven Ortiz,204,Desk,Furniture,3,300,900
1267,2025-01-13,125,Matthew Carter,203,Chair,Furniture,4,150,600
1268,2025-01-13,124,Bryan Simmons,201,Laptop,Electronics,5,1000,5000
1269,2025-01-13,159,Rebecca Burgess,203,Chair,Furniture,5,150,750
1270,2025-01-13,181,Katelyn Maxwell,204,Desk,Furniture,2,300,600
1271,2025-01-13,125,Robert Lambert,205,Phone,Electronics,1,800,800
1272,2025-01-13,133,Michael Farmer,205,Phone,Electronics,4,800,3200
1273,2025-01-13,196,Joseph White,202,Mouse,Electronics,5,25,125
1274,2025-01-13,127,Alexa Carpenter,201,Laptop,Electronics,1,1000,1000
1275,2025-01-13,124,Barbara Weiss,201,Laptop,Electronics,2,1000,2000
1276,2025-01-13,107,Donald Bryant,203,Chair,Furniture,3,150,450
1277,2025-01-13,169,Andrea Armstrong,204,Desk,Furniture,4,300,1200
1278,2025-01-13,138,Andrew Bailey,201,Laptop,Electronics,1,1000,1000
1279,2025-01-13,104,Michael Cox,202,Mouse,Electronics,1,25,25
1280,2025-01-13,143,Peter Cook,201,Laptop,Electronics,5,1000,5000
1281,2025-01-13,194,Jerry Perry,201,Laptop,Electronics,2,1000,2000
1282,2025-01-13,102,Douglas Camacho,201,Laptop,Electronics,4,1000,4000
1283,2025-01-13,165,Karl Arnold,202,Mouse,Electronics,1,25,25
1284,2025-01-13,170,Jared Davis MD,203,Chair,Furniture,5,150,750
1285,2025-01-13,159,Teresa Davis,203,Chair,Furniture,1,150,150
1286,2025-01-13,116,William Cross,205,Phone,Electronics,5,800,4000
1287,2025-01-13,110,Sharon Brown,203,Chair,Furniture,5,150,750
1288,2025-01-13,140,Leslie Lamb,204,Desk,Furniture,3,300,900
1289,2025-01-13,184,Stephanie Jackson,205,Phone,Electronics,4,800,3200
1290,2025-01-13,134,Steven Jacobs,205,Phone,Electronics,5,800,4000
1291,2025-01-13,178,Rachel Martin,204,Desk,Furniture,3,300,900
1292,2025-01-13,194,Taylor Flores,205,Phone,Electronics,1,800,800
1293,2025-01-13,184,Beth Baxter,203,Chair,Furniture,2,150,300
1294,2025-01-13,125,Anthony Alexander,204,Desk,Furniture,1,300,300
1295,2025-01-13,134,Johnathan Reed,205,Phone,Electronics,1,800,800
1296,2025-01-13,118,Karen Bowen,203,Chair,Furniture,4,150,600
1297,2025-01-13,145,Jerome Thomas,203,Chair,Furniture,1,150,150
1298,2025-01-13,151,Joshua Harding,202,Mouse,Electronics,4,25,100
1299,2025-01-13,148,Gina Bishop,201,Laptop,Electronics,1,1000,1000
1300,2025-01-13,133,Kevin Mcintosh,203,Chair,Furniture,5,150,750
1301,2025-01-14,112,Gregory Stone,204,Desk,Furniture,3,300,900
1302,2025-01-14,113,Erin Khan,204,Desk,Furniture,3,300,900
1303,2025-01-14,172,Richard Ward,205,Phone,Electronics,2,800,1600
1304,2025-01-14,195,George Guzman,202,Mouse,Electronics,2,25,50
1305,2025-01-14,129,Carol Hood,203,Chair,Furniture,2,150,300
1306,2025-01-14,108,Andrew Moore,203,Chair,Furniture,2,150,300
1307,2025-01-14,144,Rebecca Warren,202,Mouse,Electronics,2,25,50
1308,2025-01-14,136,Paul Gutierrez,202,Mouse,Electronics,1,25,25
1309,2025-01-14,118,Susan Santos,202,Mouse,Electronics,2,25,50
1310,2025-01-14,123,Christian Larsen,205,Phone,Electronics,3,800,2400
1311,2025-01-14,178,Yesenia Solis,205,Phone,Electronics,2,800,1600
1312,2025-01-14,134,Adam Sims,201,Laptop,Electronics,5,1000,5000
1313,2025-01-14,155,Kimberly Thompson,204,Desk,Furniture,4,300,1200
1314,2025-01-14,132,Daniel Barnes,203,Chair,Furniture,5,150,750
1315,2025-01-14,146,Terry Robinson,203,Chair,Furniture,5,150,750
1316,2025-01-14,144,Mark Beck,201,Laptop,Electronics,3,1000,3000
1317,2025-01-14,189,Amber Miller,204,Desk,Furniture,1,300,300
1318,2025-01-14,125,Rebecca Smith,202,Mouse,Electronics,2,25,50
1319,2025-01-14,164,Adam Klein,202,Mouse,Electronics,3,25,75
1320,2025-01-14,133,John Ramirez,202,Mouse,Electronics,4,25,100
1321,2025-01-14,174,Sheri Pratt,201,Laptop,Electronics,1,1000,1000
1322,2025-01-14,116,Nicholas Burton,201,Laptop,Electronics,4,1000,4000
1323,2025-01-14,147,Jacob Thomas,205,Phone,Electronics,1,800,800
1324,2025-01-14,156,Matthew Garner,205,Phone,Electronics,2,800,1600
1325,2025-01-14,177,Christina Curtis,202,Mouse,Electronics,1,25,25
1326,2025-01-14,136,Kimberly Frederick,204,Desk,Furniture,2,300,600
1327,2025-01-14,198,Christine Mills,201,Laptop,Electronics,3,1000,3000
1328,2025-01-14,120,Sean Deleon,203,Chair,Furniture,2,150,300
1329,2025-01-14,185,Kelly Allen,201,Laptop,Electronics,4,1000,4000
1330,2025-01-14,149,Mark Smith,204,Desk,Furniture,3,300,900
1331,2025-01-14,112,Rachel Gilmore,201,Laptop,Electronics,5,1000,5000
1332,2025-01-14,101,Laura Richardson,204,Desk,Furniture,5,300,1500
1333,2025-01-14,125,Sara Walters,203,Chair,Furniture,1,150,150
1334,2025-01-14,131,Renee Martinez,201,Laptop,Electronics,5,1000,5000
1335,2025-01-14,152,Ricardo Ayala,203,Chair,Furniture,5,150,750
1336,2025-01-14,153,Sandra Smith,201,Laptop,Electronics,2,1000,2000
1337,2025-01-14,182,Jessica Woodard,204,Desk,Furniture,2,300,600
1338,2025-01-14,124,Nathaniel Gordon,205,Phone,Electronics,4,800,3200
1339,2025-01-14,116,Maureen Monroe,205,Phone,Electronics,1,800,800
1340,2025-01-14,182,Nicholas Smith,205,Phone,Electronics,4,800,3200
1341,2025-01-14,158,Justin Obrien,205,Phone,Electronics,2,800,1600
1342,2025-01-14,150,Luis Cherry,205,Phone,Electronics,1,800,800
1343,2025-01-14,166,Matthew Jordan,202,Mouse,Electronics,5,25,125
1344,2025-01-14,149,Traci Perry,203,Chair,Furniture,2,150,300
1345,2025-01-14,163,Mrs. Victoria Fuller MD,201,Laptop,Electronics,3,1000,3000
1346,2025-01-14,110,Donald Mata,205,Phone,Electronics,1,800,800
1347,2025-01-14,184,Jonathan Hernandez,205,Phone,Electronics,5,800,4000
1348,2025-01-14,181,Brian Wallace,202,Mouse,Electronics,4,25,100
1349,2025-01-14,127,Joann Kelly,204,Desk,Furniture,4,300,1200
1350,2025-01-14,166,Diane Davidson,201,Laptop,Electronics,5,1000,5000
1351,2025-01-14,170,Elizabeth Sanchez,202,Mouse,Electronics,2,25,50
1352,2025-01-14,168,Allison Williams,202,Mouse,Electronics,2,25,50
1353,2025-01-14,135,Brett Kim,203,Chair,Furniture,2,150,300
1354,2025-01-14,144,Nathan Glass,203,Chair,Furniture,3,150,450
1355,2025-01-14,160,Amanda Edwards,204,Desk,Furniture,1,300,300
1356,2025-01-14,194,Michael Butler,201,Laptop,Electronics,2,1000,2000
1357,2025-01-14,109,Andrew Hernandez,204,Desk,Furniture,4,300,1200
1358,2025-01-14,157,Christian Green,203,Chair,Furniture,1,150,150
1359,2025-01-14,140,Christopher Aguilar,205,Phone,Electronics,2,800,1600
1360,2025-01-14,167,Kevin Sanchez,205,Phone,Electronics,3,800,2400
1361,2025-01-14,139,Rachel Fletcher,204,Desk,Furniture,4,300,1200
1362,2025-01-14,122,James Martin,201,Laptop,Electronics,4,1000,4000
1363,2025-01-14,148,Taylor Allen,205,Phone,Electronics,5,800,4000
1364,2025-01-14,121,Jasmine Smith,201,Laptop,Electronics,4,1000,4000
1365,2025-01-14,169,Caitlin Miller MD,205,Phone,Electronics,5,800,4000
1366,2025-01-14,194,Megan Riddle,202,Mouse,Electronics,4,25,100
1367,2025-01-14,189,Eileen Kennedy,205,Phone,Electronics,4,800,3200
1368,2025-01-14,159,Michael Mata,201,Laptop,Electronics,1,1000,1000
1369,2025-01-14,126,Sandra Reese,201,Laptop,Electronics,5,1000,5000
1370,2025-01-14,141,Shawn Thomas,205,Phone,Electronics,2,800,1600
1371,2025-01-14,136,Ana Cannon,204,Desk,Furniture,1,300,300
1372,2025-01-14,101,Adam Miles,201,Laptop,Electronics,2,1000,2000
1373,2025-01-14,152,Tonya King,202,Mouse,Electronics,2,25,50
1374,2025-01-14,161,James Schultz,201,Laptop,Electronics,2,1000,2000
1375,2025-01-14,149,Sean Smith,204,Desk,Furniture,5,300,1500
1376,2025-01-14,127,Patricia Thomas,205,Phone,Electronics,4,800,3200
1377,2025-01-14,179,Adrian Reyes,203,Chair,Furniture,4,150,600
1378,2025-01-14,188,Michelle Ross,204,Desk,Furniture,3,300,900
1379,2025-01-14,176,Kelly Howard,202,Mouse,Electronics,5,25,125
1380,2025-01-14,133,Aaron Franklin,203,Chair,Furniture,3,150,450
1381,2025-01-14,170,Pamela Duncan,205,Phone,Electronics,2,800,1600
1382,2025-01-14,146,Cathy Jones DDS,201,Laptop,Electronics,2,1000,2000
1383,2025-01-14,126,Kyle Miller,204,Desk,Furniture,5,300,1500
1384,2025-01-14,182,Kathryn King,204,Desk,Furniture,2,300,600
1385,2025-01-14,136,Taylor Guerra,203,Chair,Furniture,1,150,150
1386,2025-01-14,103,Christopher Bates,201,Laptop,Electronics,1,1000,1000
1387,2025-01-14,108,Claudia Galvan,202,Mouse,Electronics,5,25,125
1388,2025-01-14,114,Jonathan Glenn,201,Laptop,Electronics,1,1000,1000
1389,2025-01-14,119,Michael Ward,202,Mouse,Electronics,1,25,25
1390,2025-01-14,183,Barbara Mcintosh,204,Desk,Furniture,2,300,600
1391,2025-01-14,188,Valerie Smith,205,Phone,Electronics,4,800,3200
1392,2025-01-14,121,Ann Peterson,204,Desk,Furniture,4,300,1200
1393,2025-01-14,136,Janice Tyler,204,Desk,Furniture,3,300,900
1394,2025-01-14,100,Kayla Smith MD,203,Chair,Furniture,4,150,600
1395,2025-01-14,107,Sarah Jenkins,201,Laptop,Electronics,3,1000,3000
1396,2025-01-14,159,Suzanne Vasquez,204,Desk,Furniture,5,300,1500
1397,2025-01-14,145,Andrea Rodgers,203,Chair,Furniture,2,150,300
1398,2025-01-14,139,Eric Ware,202,Mouse,Electronics,4,25,100
1399,2025-01-14,147,Brenda Caldwell,204,Desk,Furniture,1,300,300
1400,2025-01-14,159,Brenda Smith,203,Chair,Furniture,3,150,450
1401,2025-01-15,191,Terry Jackson,205,Phone,Electronics,2,800,1600
1402,2025-01-15,121,Matthew Kidd,203,Chair,Furniture,2,150,300
1403,2025-01-15,193,Christopher Stevens,203,Chair,Furniture,3,150,450
1404,2025-01-15,151,Alexander Powers,201,Laptop,Electronics,1,1000,1000
